Model,Dataset,Metric,Fold,Value,Mean
Gradient Boosting,MW1,AUC mean,5,0.7845378903705407,0.78
Gradient Boosting,MW1,F1 mean,1,0.26386928107449514,0.26
Gradient Boosting,MW1,F1 mean,2,0.25858556467043015,0.26
Gradient Boosting,MW1,F1 mean,3,0.2600857842728568,0.26
Gradient Boosting,MW1,F1 mean,4,0.25526346220575263,0.26
Gradient Boosting,MW1,F1 mean,5,0.2621959077764655,0.26
Gradient Boosting,MW1,Precision mean,1,0.30929879501935303,0.31
Gradient Boosting,MW1,Precision mean,2,0.30992136857689995,0.31
Gradient Boosting,MW1,Precision mean,3,0.31159972634740424,0.31
Gradient Boosting,MW1,Precision mean,4,0.30679803880247297,0.31
Gradient Boosting,MW1,Precision mean,5,0.3123820712538699,0.31
Gradient Boosting,MW1,Recall mean,1,0.26236338734505776,0.26
Gradient Boosting,MW1,Recall mean,2,0.2606106186083675,0.26
Gradient Boosting,MW1,Recall mean,3,0.25572069044132456,0.26
Gradient Boosting,MW1,Recall mean,4,0.25952771398490915,0.26
Gradient Boosting,MW1,Recall mean,5,0.2617775896203413,0.26
Gradient Boosting,MW1,Generalizability mean,1,0.9839636867943097,1.0
Gradient Boosting,MW1,Generalizability mean,2,0.9920183731035388,1.0
Gradient Boosting,MW1,Generalizability mean,3,1.0115860295504275,1.0
Gradient Boosting,MW1,Generalizability mean,4,1.0055045910476468,1.0
Gradient Boosting,MW1,Generalizability mean,5,1.006927319504077,1.0
Gradient Boosting,MW1,Concordance mean,1,0.43324497028324166,0.43
Gradient Boosting,MW1,Concordance mean,2,0.4273287948770246,0.43
Gradient Boosting,MW1,Concordance mean,3,0.42813410553642556,0.43
Gradient Boosting,MW1,Concordance mean,4,0.4368656449529037,0.43
Gradient Boosting,MW1,Concordance mean,5,0.42442648435040436,0.43
Gradient Boosting,MW1,Stability,1,0.49749332299039073,0.5
Gradient Boosting,MW1,Stability,2,0.5036400385660638,0.5
Gradient Boosting,MW1,Stability,3,0.5036961790437221,0.5
Gradient Boosting,MW1,Stability,4,0.49885321288566753,0.5
Gradient Boosting,MW1,Stability,5,0.496317246514156,0.5
Gradient Boosting,MW1,Reliability Index,1,0.8344162064138777,0.82
Gradient Boosting,MW1,Reliability Index,2,0.8182432942099659,0.82
Gradient Boosting,MW1,Reliability Index,3,0.8096052762009838,0.82
Gradient Boosting,MW1,Reliability Index,4,0.8230477546437773,0.82
Gradient Boosting,MW1,Reliability Index,5,0.8146874685313956,0.82
Gradient Boosting,CM1,Train AUC mean,1,0.9949180444234372,1.0
Gradient Boosting,CM1,Train AUC mean,2,1.003048722802508,1.0
Gradient Boosting,CM1,Train AUC mean,3,0.9845546306137787,1.0
Gradient Boosting,CM1,Train AUC mean,4,1.0009576322421978,1.0
Gradient Boosting,CM1,Train AUC mean,5,1.016520969918079,1.0
Gradient Boosting,CM1,AUC mean,1,0.75512959074016,0.75
Gradient Boosting,CM1,AUC mean,2,0.7487979729357324,0.75
Gradient Boosting,CM1,AUC mean,3,0.7478141462070715,0.75
Gradient Boosting,CM1,AUC mean,4,0.7485414591041663,0.75
Gradient Boosting,CM1,AUC mean,5,0.7497168310128695,0.75
Gradient Boosting,CM1,F1 mean,1,0.26936370674439225,0.27
Gradient Boosting,CM1,F1 mean,2,0.2728628107318063,0.27
Gradient Boosting,CM1,F1 mean,3,0.2656988982534255,0.27
Gradient Boosting,CM1,F1 mean,4,0.272715960747901,0.27
Gradient Boosting,CM1,F1 mean,5,0.26935862352247497,0.27
Gradient Boosting,CM1,Precision mean,1,0.22958871423821775,0.23
Gradient Boosting,CM1,Precision mean,2,0.22614881423792127,0.23
Gradient Boosting,CM1,Precision mean,3,0.23176546642786053,0.23
Gradient Boosting,CM1,Precision mean,4,0.23157563230917858,0.23
Gradient Boosting,CM1,Precision mean,5,0.23092137278682182,0.23
Gradient Boosting,CM1,Recall mean,1,0.3361340994660466,0.34
Gradient Boosting,CM1,Recall mean,2,0.34413384191732216,0.34
Gradient Boosting,CM1,Recall mean,3,0.3426858050672359,0.34
Gradient Boosting,CM1,Recall mean,4,0.33582516311206667,0.34
Gradient Boosting,CM1,Recall mean,5,0.341221090437329,0.34
Gradient Boosting,CM1,Generalizability mean,1,0.9979317585796074,1.0
Gradient Boosting,CM1,Generalizability mean,2,0.9998362623286481,1.0
Gradient Boosting,CM1,Generalizability mean,3,0.9960696885066694,1.0
Gradient Boosting,CM1,Generalizability mean,4,0.997202900879941,1.0
Gradient Boosting,CM1,Generalizability mean,5,1.0089593897051334,1.0
Gradient Boosting,CM1,Concordance mean,1,0.4182684948685506,0.41
Gradient Boosting,CM1,Concordance mean,2,0.4013557496759065,0.41
Gradient Boosting,CM1,Concordance mean,3,0.4118908281778265,0.41
Gradient Boosting,CM1,Concordance mean,4,0.4125221500483713,0.41
Gradient Boosting,CM1,Concordance mean,5,0.40596277722934526,0.41
Gradient Boosting,CM1,Stability,1,0.6910963798751172,0.69
Gradient Boosting,CM1,Stability,2,0.6990680959217898,0.69
Gradient Boosting,CM1,Stability,3,0.6829439312521347,0.69
Gradient Boosting,CM1,Stability,4,0.6927687637760662,0.69
Gradient Boosting,CM1,Stability,5,0.6841228291748926,0.69
Gradient Boosting,CM1,Reliability Index,1,0.8462284418925791,0.85
Gradient Boosting,CM1,Reliability Index,2,0.8645395119539162,0.85
Gradient Boosting,CM1,Reliability Index,3,0.8473304786715773,0.85
Gradient Boosting,CM1,Reliability Index,4,0.8558906476073903,0.85
Gradient Boosting,CM1,Reliability Index,5,0.8360109198745366,0.85
Gradient Boosting,PC1,Train AUC mean,1,1.0156813617120495,1.0
Gradient Boosting,PC1,Train AUC mean,2,1.0031210900627914,1.0
Gradient Boosting,PC1,Train AUC mean,3,0.9952922426038839,1.0
Gradient Boosting,PC1,Train AUC mean,4,1.0028508135271943,1.0
Gradient Boosting,PC1,Train AUC mean,5,0.983054492094082,1.0
Gradient Boosting,PC1,AUC mean,1,0.8405173928733873,0.83
Gradient Boosting,PC1,AUC mean,2,0.8280028561682979,0.83
Gradient Boosting,PC1,AUC mean,3,0.8289989852563787,0.83
Gradient Boosting,PC1,AUC mean,4,0.8266100242652187,0.83
Gradient Boosting,PC1,AUC mean,5,0.8258707414367177,0.83
Gradient Boosting,PC1,F1 mean,1,0.3810342750951536,0.38
Gradient Boosting,PC1,F1 mean,2,0.3793739684394498,0.38
Gradient Boosting,PC1,F1 mean,3,0.38087185406305457,0.38
Gradient Boosting,PC1,F1 mean,4,0.3783723229835232,0.38
Gradient Boosting,PC1,F1 mean,5,0.38034757941881875,0.38
Gradient Boosting,PC1,Precision mean,1,0.3663461159603019,0.37
Gradient Boosting,PC1,Precision mean,2,0.37608989977888874,0.37
Gradient Boosting,PC1,Precision mean,3,0.3621187937980884,0.37
Gradient Boosting,PC1,Precision mean,4,0.3725258306322683,0.37
Gradient Boosting,PC1,Precision mean,5,0.372919359830453,0.37
Gradient Boosting,PC1,Recall mean,1,0.3939348522722303,0.4
Gradient Boosting,PC1,Recall mean,2,0.4061780197398274,0.4
Gradient Boosting,PC1,Recall mean,3,0.4012759437385247,0.4
Gradient Boosting,PC1,Recall mean,4,0.4011791910886799,0.4
Gradient Boosting,PC1,Recall mean,5,0.3974319931607379,0.4
Gradient Boosting,PC1,Generalizability mean,1,0.9947511797203616,1.0
Gradient Boosting,PC1,Generalizability mean,2,0.9948291120037934,1.0
Gradient Boosting,PC1,Generalizability mean,3,1.0008100085670975,1.0
Gradient Boosting,PC1,Generalizability mean,4,1.0108854042489845,1.0
Gradient Boosting,PC1,Generalizability mean,5,0.9987242954597627,1.0
Gradient Boosting,PC1,Concordance mean,1,0.7891819243152607,0.8
Gradient Boosting,PC1,Concordance mean,2,0.8030071107752663,0.8
Gradient Boosting,PC1,Concordance mean,3,0.8037774578856169,0.8
Gradient Boosting,PC1,Concordance mean,4,0.8016550124702991,0.8
Gradient Boosting,PC1,Concordance mean,5,0.8023784945535571,0.8
Gradient Boosting,PC1,Stability,1,0.7933602331874006,0.79
Gradient Boosting,PC1,Stability,2,0.7881252555830203,0.79
Gradient Boosting,PC1,Stability,3,0.788608895095291,0.79
Gradient Boosting,PC1,Stability,4,0.7825051447026726,0.79
Gradient Boosting,PC1,Stability,5,0.7974004714316151,0.79
Gradient Boosting,PC1,Reliability Index,1,0.9359732898555189,0.93
Gradient Boosting,PC1,Reliability Index,2,0.9326333936814646,0.93
Gradient Boosting,PC1,Reliability Index,3,0.9090680933723277,0.93
Gradient Boosting,PC1,Reliability Index,4,0.9250706917357191,0.93
Gradient Boosting,PC1,Reliability Index,5,0.9472545313549697,0.93
Gradient Boosting,PC2,Train AUC mean,1,0.9842076512561851,0.99
Gradient Boosting,PC2,Train AUC mean,2,0.9943654333431157,0.99
Gradient Boosting,PC2,Train AUC mean,3,0.977013907301623,0.99
Gradient Boosting,PC2,Train AUC mean,4,1.0050473064039014,0.99
Gradient Boosting,PC2,Train AUC mean,5,0.9893657016951749,0.99
Gradient Boosting,PC2,AUC mean,1,0.5879104274295796,0.59
Gradient Boosting,PC2,AUC mean,2,0.5998441390259879,0.59
Gradient Boosting,PC2,AUC mean,3,0.5950997073559806,0.59
Gradient Boosting,PC2,AUC mean,4,0.5844130622123764,0.59
Gradient Boosting,PC2,AUC mean,5,0.5827326639760746,0.59
Gradient Boosting,PC2,F1 mean,1,0.08950096641351483,0.09
Gradient Boosting,PC2,F1 mean,2,0.09025113835237267,0.09
Gradient Boosting,PC2,F1 mean,3,0.08969879976448623,0.09
Gradient Boosting,PC2,F1 mean,4,0.08943838127266086,0.09
Gradient Boosting,PC2,F1 mean,5,0.09111071419696536,0.09
Gradient Boosting,PC2,Precision mean,1,0.07920862435093069,0.08
Gradient Boosting,PC2,Precision mean,2,0.08112274743930724,0.08
Gradient Boosting,PC2,Precision mean,3,0.07937114999188813,0.08
Gradient Boosting,PC2,Precision mean,4,0.08071493493111362,0.08
Gradient Boosting,PC2,Precision mean,5,0.07958254328676033,0.08
Gradient Boosting,PC2,Recall mean,1,0.1209540795992814,0.12
Gradient Boosting,PC2,Recall mean,2,0.11893236122382343,0.12
Gradient Boosting,PC2,Recall mean,3,0.11877764113563492,0.12
Gradient Boosting,PC2,Recall mean,4,0.12035117830947152,0.12
Gradient Boosting,PC2,Recall mean,5,0.1209847397317886,0.12
Gradient Boosting,PC2,Generalizability mean,1,1.0121457916577832,1.0
Gradient Boosting,PC2,Generalizability mean,2,0.998723564480853,1.0
Gradient Boosting,PC2,Generalizability mean,3,0.9979762435212757,1.0
Gradient Boosting,PC2,Generalizability mean,4,0.9972996126833084,1.0
Gradient Boosting,PC2,Generalizability mean,5,0.9938547876567801,1.0
Gradient Boosting,PC2,Concordance mean,1,0.5218531470319684,0.52
Gradient Boosting,PC2,Concordance mean,2,0.5271470752727165,0.52
Gradient Boosting,PC2,Concordance mean,3,0.5212124849630574,0.52
Gradient Boosting,PC2,Concordance mean,4,0.5094992743728984,0.52
Gradient Boosting,PC2,Concordance mean,5,0.5202880183593591,0.52
Gradient Boosting,PC2,Stability,1,0.5670406374708046,0.57
Gradient Boosting,PC2,Stability,2,0.5798698244013636,0.57
Gradient Boosting,PC2,Stability,3,0.5596892418305175,0.57
Gradient Boosting,PC2,Stability,4,0.5657463661100831,0.57
Gradient Boosting,PC2,Stability,5,0.5776539301872309,0.57
Gradient Boosting,PC2,Reliability Index,1,0.8500244773015118,0.85
Gradient Boosting,PC2,Reliability Index,2,0.8509835347155953,0.85
Gradient Boosting,PC2,Reliability Index,3,0.847186318120997,0.85
Gradient Boosting,PC2,Reliability Index,4,0.8490087227727529,0.85
Gradient Boosting,PC2,Reliability Index,5,0.8527969470891429,0.85
Gradient Boosting,PC3,Train AUC mean,1,0.9835545043794434,0.99
Gradient Boosting,PC3,Train AUC mean,2,1.0002878826429216,0.99
Gradient Boosting,PC3,Train AUC mean,3,0.9779667786379909,0.99
Gradient Boosting,PC3,Train AUC mean,4,0.9948372538321875,0.99
Gradient Boosting,PC3,Train AUC mean,5,0.9933535805074565,0.99
Gradient Boosting,PC3,AUC mean,1,0.829341373537825,0.83
Gradient Boosting,PC3,AUC mean,2,0.8342949371969299,0.83
Gradient Boosting,PC3,AUC mean,3,0.8292892427691912,0.83
Gradient Boosting,PC3,AUC mean,4,0.8255410635482423,0.83
Gradient Boosting,PC3,AUC mean,5,0.8315333829478117,0.83
Gradient Boosting,PC3,F1 mean,1,0.3875553134131154,0.39
Gradient Boosting,PC3,F1 mean,2,0.3931466262104824,0.39
Gradient Boosting,PC3,F1 mean,3,0.3873746682859197,0.39
Gradient Boosting,PC3,F1 mean,4,0.3946717494570259,0.39
Gradient Boosting,PC3,F1 mean,5,0.3872516426334569,0.39
Gradient Boosting,PC3,Precision mean,1,0.3975338236203659,0.4
Gradient Boosting,PC3,Precision mean,2,0.3973007075154524,0.4
Gradient Boosting,PC3,Precision mean,3,0.40509576681092646,0.4
Gradient Boosting,PC3,Precision mean,4,0.4011183506956611,0.4
Gradient Boosting,PC3,Precision mean,5,0.3989513513575942,0.4
Gradient Boosting,PC3,Recall mean,1,0.38153019704665897,0.38
Gradient Boosting,PC3,Recall mean,2,0.3716371949900782,0.38
Gradient Boosting,PC3,Recall mean,3,0.37947312313838316,0.38
Gradient Boosting,PC3,Recall mean,4,0.3872201745351217,0.38
Gradient Boosting,PC3,Recall mean,5,0.3801393102897581,0.38
Gradient Boosting,PC3,Generalizability mean,1,1.0050372675235215,1.0
Gradient Boosting,PC3,Generalizability mean,2,1.0098603338558927,1.0
Gradient Boosting,PC3,Generalizability mean,3,1.0133502357288569,1.0
Gradient Boosting,PC3,Generalizability mean,4,0.984293517931653,1.0
Gradient Boosting,PC3,Generalizability mean,5,0.9874586449600753,1.0
Gradient Boosting,PC3,Concordance mean,1,0.44220082334040683,0.44
Gradient Boosting,PC3,Concordance mean,2,0.4381183086500834,0.44
Gradient Boosting,PC3,Concordance mean,3,0.44706247639879676,0.44
Gradient Boosting,PC3,Concordance mean,4,0.4398820858757316,0.44
Gradient Boosting,PC3,Concordance mean,5,0.4327363057349816,0.44
Gradient Boosting,PC3,Stability,1,0.6480631260693364,0.65
Gradient Boosting,PC3,Stability,2,0.6383377005795502,0.65
Gradient Boosting,PC3,Stability,3,0.6548494266578893,0.65
Gradient Boosting,PC3,Stability,4,0.6551496669583574,0.65
Gradient Boosting,PC3,Stability,5,0.6536000797348667,0.65
Gradient Boosting,PC3,Reliability Index,1,0.8581585340941743,0.85
Gradient Boosting,PC3,Reliability Index,2,0.8591742831049011,0.85
Gradient Boosting,PC3,Reliability Index,3,0.8475522675387387,0.85
Gradient Boosting,PC3,Reliability Index,4,0.8308753383440919,0.85
Gradient Boosting,PC3,Reliability Index,5,0.8542395769180944,0.85
Gradient Boosting,PC4,Train AUC mean,1,1.0001723572728087,1.0
Gradient Boosting,PC4,Train AUC mean,2,0.9977258337629759,1.0
Gradient Boosting,PC4,Train AUC mean,3,1.00441074858909,1.0
Gradient Boosting,PC4,Train AUC mean,4,0.9830625303274498,1.0
Gradient Boosting,PC4,Train AUC mean,5,1.0146285300476754,1.0
Gradient Boosting,PC4,AUC mean,1,0.9334296691129836,0.94
Gradient Boosting,PC4,AUC mean,2,0.9495332234745911,0.94
Gradient Boosting,PC4,AUC mean,3,0.9265692274322932,0.94
Gradient Boosting,PC4,AUC mean,4,0.933704522845242,0.94
Gradient Boosting,PC4,AUC mean,5,0.956763357134889,0.94
Gradient Boosting,PC4,F1 mean,1,0.6257595910843425,0.63
Gradient Boosting,PC4,F1 mean,2,0.6326661121103285,0.63
Gradient Boosting,PC4,F1 mean,3,0.6288831170952279,0.63
Gradient Boosting,PC4,F1 mean,4,0.6267379635942426,0.63
Gradient Boosting,PC4,F1 mean,5,0.6359532161158582,0.63
Gradient Boosting,PC4,Precision mean,1,0.5908180234853205,0.59
Gradient Boosting,PC4,Precision mean,2,0.5816736838983875,0.59
Gradient Boosting,PC4,Precision mean,3,0.5874626183781329,0.59
Gradient Boosting,PC4,Precision mean,4,0.5954838285921888,0.59
Gradient Boosting,PC4,Precision mean,5,0.5945618456459703,0.59
Gradient Boosting,PC4,Recall mean,1,0.6855139132473235,0.69
Gradient Boosting,PC4,Recall mean,2,0.6913828159553524,0.69
Gradient Boosting,PC4,Recall mean,3,0.6923760687705365,0.69
Gradient Boosting,PC4,Recall mean,4,0.6938821051059522,0.69
Gradient Boosting,PC4,Recall mean,5,0.686845096920835,0.69
Gradient Boosting,PC4,Generalizability mean,1,0.9935615665055408,1.0
Gradient Boosting,PC4,Generalizability mean,2,0.9925593288076444,1.0
Gradient Boosting,PC4,Generalizability mean,3,1.0075584305221659,1.0
Gradient Boosting,PC4,Generalizability mean,4,1.0079342525095556,1.0
Gradient Boosting,PC4,Generalizability mean,5,0.9983864216550932,1.0
Gradient Boosting,PC4,Concordance mean,1,0.5713715778864993,0.57
Gradient Boosting,PC4,Concordance mean,2,0.5744230325201705,0.57
Gradient Boosting,PC4,Concordance mean,3,0.5689363567420078,0.57
Gradient Boosting,PC4,Concordance mean,4,0.5670419353688321,0.57
Gradient Boosting,PC4,Concordance mean,5,0.5682270974824895,0.57
Gradient Boosting,PC4,Stability,1,0.6590972963780378,0.66
Gradient Boosting,PC4,Stability,2,0.6555906477532436,0.66
Gradient Boosting,PC4,Stability,3,0.664383017404015,0.66
Gradient Boosting,PC4,Stability,4,0.6681483261846682,0.66
Gradient Boosting,PC4,Stability,5,0.6527807122800352,0.66
Gradient Boosting,PC4,Reliability Index,1,0.872521791910322,0.87
Gradient Boosting,PC4,Reliability Index,2,0.8703840878645023,0.87
Gradient Boosting,PC4,Reliability Index,3,0.8752815826316704,0.87
Gradient Boosting,PC4,Reliability Index,4,0.8721897283009329,0.87
Gradient Boosting,PC4,Reliability Index,5,0.8596228092925728,0.87
Gradient Boosting,Mean,Train AUC mean,1,0.9914861056296425,1.0
Gradient Boosting,Mean,Train AUC mean,2,1.0044580066812046,1.0
Gradient Boosting,Mean,Train AUC mean,3,1.0144931788335183,1.0
Gradient Boosting,Mean,Train AUC mean,4,0.9819285058737227,1.0
Gradient Boosting,Mean,Train AUC mean,5,1.007634202981912,1.0
Gradient Boosting,Mean,AUC mean,1,0.8183848514777935,0.81
Gradient Boosting,Mean,AUC mean,2,0.8075260038478862,0.81
Gradient Boosting,Mean,AUC mean,3,0.813213459098332,0.81
Gradient Boosting,Mean,AUC mean,4,0.8030774545059945,0.81
Gradient Boosting,Mean,AUC mean,5,0.8077982310699937,0.81
Gradient Boosting,Mean,F1 mean,1,0.37720749312364193,0.38
Gradient Boosting,Mean,F1 mean,2,0.3744337009759642,0.38
Gradient Boosting,Mean,F1 mean,3,0.38703721490576165,0.38
Gradient Boosting,Mean,F1 mean,4,0.3796457476954552,0.38
Gradient Boosting,Mean,F1 mean,5,0.3816758432991773,0.38
Gradient Boosting,Mean,Precision mean,1,0.3673104685220551,0.37
Gradient Boosting,Mean,Precision mean,2,0.3672228347441887,0.37
Gradient Boosting,Mean,Precision mean,3,0.3718271126502675,0.37
Gradient Boosting,Mean,Precision mean,4,0.3697571241152561,0.37
Gradient Boosting,Mean,Precision mean,5,0.37388245996823255,0.37
Gradient Boosting,Mean,Recall mean,1,0.40059062498687387,0.4
Gradient Boosting,Mean,Recall mean,2,0.40006546864367043,0.4
Gradient Boosting,Mean,Recall mean,3,0.3997374717517434,0.4
Gradient Boosting,Mean,Recall mean,4,0.40507788345045204,0.4
Gradient Boosting,Mean,Recall mean,5,0.3945285511672606,0.4
Gradient Boosting,Mean,Generalizability mean,1,0.9982364450950435,1.0
Gradient Boosting,Mean,Generalizability mean,2,1.0100982638231009,1.0
Gradient Boosting,Mean,Generalizability mean,3,1.0114151619005372,1.0
Gradient Boosting,Mean,Generalizability mean,4,0.9845847625061097,1.0
Gradient Boosting,Mean,Generalizability mean,5,0.9956653666752089,1.0
Gradient Boosting,Mean,Concordance mean,1,0.5356340144678952,0.53
Gradient Boosting,Mean,Concordance mean,2,0.5311419086651719,0.53
Gradient Boosting,Mean,Concordance mean,3,0.5294888104472414,0.53
Gradient Boosting,Mean,Concordance mean,4,0.5273065595800209,0.53
Gradient Boosting,Mean,Concordance mean,5,0.526428706839671,0.53
Gradient Boosting,Mean,Stability,1,0.642623727371786,0.64
Gradient Boosting,Mean,Stability,2,0.6391597311740482,0.64
Gradient Boosting,Mean,Stability,3,0.6405040522716536,0.64
Gradient Boosting,Mean,Stability,4,0.6412805285754475,0.64
Gradient Boosting,Mean,Stability,5,0.6364319606070651,0.64
Gradient Boosting,Mean,Reliability Index,1,0.8624491510931379,0.86
Gradient Boosting,Mean,Reliability Index,2,0.8828849392249826,0.86
Gradient Boosting,Mean,Reliability Index,3,0.8426396120157356,0.86
Gradient Boosting,Mean,Reliability Index,4,0.8606637497347619,0.86
Gradient Boosting,Mean,Reliability Index,5,0.8513625479313818,0.86
LightGBM,MC1,Train AUC mean,1,1.0002650808082738,1.0
LightGBM,MC1,Train AUC mean,2,0.994985705844982,1.0
LightGBM,MC1,Train AUC mean,3,1.0020994997386927,1.0
LightGBM,MC1,Train AUC mean,4,1.0062133607354662,1.0
LightGBM,MC1,Train AUC mean,5,0.9964363528725848,1.0
LightGBM,MC1,AUC mean,1,0.9874777473253934,0.98
LightGBM,MC1,AUC mean,2,0.9535338257974687,0.98
LightGBM,MC1,AUC mean,3,0.9919536755648986,0.98
LightGBM,MC1,AUC mean,4,0.9800863130783325,0.98
LightGBM,MC1,AUC mean,5,0.9869484382339074,0.98
LightGBM,MC1,F1 mean,1,0.4558826600992922,0.46
LightGBM,MC1,F1 mean,2,0.4576784324505613,0.46
LightGBM,MC1,F1 mean,3,0.4621860631572359,0.46
LightGBM,MC1,F1 mean,4,0.46143390763385556,0.46
LightGBM,MC1,F1 mean,5,0.4628189366590549,0.46
LightGBM,MC1,Precision mean,1,0.5356433578077041,0.53
LightGBM,MC1,Precision mean,2,0.5205427078523382,0.53
LightGBM,MC1,Precision mean,3,0.5350567830506541,0.53
LightGBM,MC1,Precision mean,4,0.5299404349473906,0.53
LightGBM,MC1,Precision mean,5,0.5288167163419135,0.53
LightGBM,MC1,Recall mean,1,0.4074117792035598,0.41
LightGBM,MC1,Recall mean,2,0.4155748435676487,0.41
LightGBM,MC1,Recall mean,3,0.4035125541119784,0.41
LightGBM,MC1,Recall mean,4,0.4161758389496137,0.41
LightGBM,MC1,Recall mean,5,0.4073249841671987,0.41
LightGBM,MC1,Generalizability mean,1,1.000072478651335,1.0
LightGBM,MC1,Generalizability mean,2,0.9983470084347015,1.0
LightGBM,MC1,Generalizability mean,3,1.0112281263416067,1.0
LightGBM,MC1,Generalizability mean,4,0.9977524198575929,1.0
LightGBM,MC1,Generalizability mean,5,0.9925999667147635,1.0
LightGBM,MC1,Concordance mean,1,0.49679085353212077,0.5
LightGBM,MC1,Concordance mean,2,0.5056761879042879,0.5
LightGBM,MC1,Concordance mean,3,0.5019982645647953,0.5
LightGBM,MC1,Concordance mean,4,0.4973948950031452,0.5
LightGBM,MC1,Concordance mean,5,0.4981397989956505,0.5
LightGBM,MC1,Stability,1,0.7215295680245861,0.73
LightGBM,MC1,Stability,2,0.7358648292698704,0.73
LightGBM,MC1,Stability,3,0.7201174937379818,0.73
LightGBM,MC1,Stability,4,0.7385280441321405,0.73
LightGBM,MC1,Stability,5,0.7339600648354215,0.73
LightGBM,MC1,Reliability Index,1,0.8833922201129937,0.87
LightGBM,MC1,Reliability Index,2,0.8533057121682295,0.87
LightGBM,MC1,Reliability Index,3,0.8619118898228669,0.87
LightGBM,MC1,Reliability Index,4,0.8783132400684862,0.87
LightGBM,MC1,Reliability Index,5,0.8730769378274237,0.87
LightGBM,MC2,Train AUC mean,1,0.9948025992796423,1.0
LightGBM,MC2,Train AUC mean,2,1.0040207465162498,1.0
LightGBM,MC2,Train AUC mean,3,1.0017971212195396,1.0
LightGBM,MC2,Train AUC mean,4,1.0046016614144402,1.0
LightGBM,MC2,Train AUC mean,5,0.9947778715701281,1.0
LightGBM,MC2,AUC mean,1,0.7413103928794189,0.74
LightGBM,MC2,AUC mean,2,0.7301160070955565,0.74
LightGBM,MC2,AUC mean,3,0.74297570596387,0.74
LightGBM,MC2,AUC mean,4,0.74531215872315,0.74
LightGBM,MC2,AUC mean,5,0.7402857353380045,0.74
LightGBM,MC2,F1 mean,1,0.5326301244992105,0.54
LightGBM,MC2,F1 mean,2,0.546725233747725,0.54
LightGBM,MC2,F1 mean,3,0.5433470256394585,0.54
LightGBM,MC2,F1 mean,4,0.5374431294286672,0.54
LightGBM,MC2,F1 mean,5,0.5398544866849386,0.54
LightGBM,MC2,Precision mean,1,0.6038348671786049,0.61
LightGBM,MC2,Precision mean,2,0.606748370442611,0.61
LightGBM,MC2,Precision mean,3,0.6097375191366221,0.61
LightGBM,MC2,Precision mean,4,0.6205651314102375,0.61
LightGBM,MC2,Precision mean,5,0.6091141118319249,0.61
LightGBM,MC2,Recall mean,1,0.5021149874376807,0.5
LightGBM,MC2,Recall mean,2,0.49623505648928506,0.5
LightGBM,MC2,Recall mean,3,0.5001578901706212,0.5
LightGBM,MC2,Recall mean,4,0.49821537653639164,0.5
LightGBM,MC2,Recall mean,5,0.5032766893660213,0.5
LightGBM,MC2,Generalizability mean,1,1.0052476514048547,1.0
LightGBM,MC2,Generalizability mean,2,0.9947599370353483,1.0
LightGBM,MC2,Generalizability mean,3,0.9966860311243534,1.0
LightGBM,MC2,Generalizability mean,4,1.0052773023823225,1.0
LightGBM,MC2,Generalizability mean,5,0.9980290780531217,1.0
LightGBM,MC2,Concordance mean,1,0.4210618494811232,0.42
LightGBM,MC2,Concordance mean,2,0.4173884996542312,0.42
LightGBM,MC2,Concordance mean,3,0.42929937412267605,0.42
LightGBM,MC2,Concordance mean,4,0.4120546983841913,0.42
LightGBM,MC2,Concordance mean,5,0.42019557835777804,0.42
LightGBM,MC2,Stability,1,0.5477052086998164,0.55
LightGBM,MC2,Stability,2,0.5512203302398643,0.55
LightGBM,MC2,Stability,3,0.5547369426384112,0.55
LightGBM,MC2,Stability,4,0.5410720673004759,0.55
LightGBM,MC2,Stability,5,0.5552654511214326,0.55
LightGBM,MC2,Reliability Index,1,0.8414685708035179,0.83
LightGBM,MC2,Reliability Index,2,0.8220109228432666,0.83
LightGBM,MC2,Reliability Index,3,0.8279005901527852,0.83
LightGBM,MC2,Reliability Index,4,0.8342185575433471,0.83
LightGBM,MC2,Reliability Index,5,0.8244013586570831,0.83
LightGBM,MW1,Train AUC mean,1,1.0008793914579948,1.0
LightGBM,MW1,Train AUC mean,2,0.9838176033927127,1.0
LightGBM,MW1,Train AUC mean,3,1.0131811143818554,1.0
LightGBM,MW1,Train AUC mean,4,1.0055887826549412,1.0
LightGBM,MW1,Train AUC mean,5,0.9965331081124965,1.0
LightGBM,MW1,AUC mean,1,0.823868246928004,0.82
LightGBM,MW1,AUC mean,2,0.818023898459986,0.82
LightGBM,MW1,AUC mean,3,0.8184785449130844,0.82
LightGBM,MW1,AUC mean,4,0.8278153003097487,0.82
LightGBM,MW1,AUC mean,5,0.8118140093891772,0.82
LightGBM,MW1,F1 mean,1,0.36229418283714143,0.36
LightGBM,MW1,F1 mean,2,0.353527895483906,0.36
LightGBM,MW1,F1 mean,3,0.3561631035581711,0.36
LightGBM,MW1,F1 mean,4,0.3654336624302418,0.36
LightGBM,MW1,F1 mean,5,0.3625811556905396,0.36
LightGBM,MW1,Precision mean,1,0.3612627680718335,0.36
LightGBM,MW1,Precision mean,2,0.35751603265907533,0.36
LightGBM,MW1,Precision mean,3,0.3590003056546221,0.36
LightGBM,MW1,Precision mean,4,0.36117496331752735,0.36
LightGBM,MW1,Precision mean,5,0.36104593029694154,0.36
