Model,Train,Test,Metric,Fold,Value,Mean
random_forest,pc3.arff,pc4.arff,AUC,1,0.723932,0.783932
random_forest,pc3.arff,pc4.arff,AUC,2,0.753932,0.783932
random_forest,pc3.arff,pc4.arff,AUC,3,0.783932,0.783932
random_forest,pc3.arff,pc4.arff,AUC,4,0.813932,0.783932
random_forest,pc3.arff,pc4.arff,AUC,5,0.843932,0.783932
random_forest,pc3.arff,pc4.arff,F1,1,0.063397,0.123397
random_forest,pc3.arff,pc4.arff,F1,2,0.093397,0.123397
random_forest,pc3.arff,pc4.arff,F1,3,0.123397,0.123397
random_forest,pc3.arff,pc4.arff,F1,4,0.153397,0.123397
random_forest,pc3.arff,pc4.arff,F1,5,0.183397,0.123397
random_forest,pc3.arff,pc4.arff,Precision,1,0.256138,0.316138
random_forest,pc3.arff,pc4.arff,Precision,2,0.286138,0.316138
random_forest,pc3.arff,pc4.arff,Precision,3,0.316138,0.316138
random_forest,pc3.arff,pc4.arff,Precision,4,0.346138,0.316138
random_forest,pc3.arff,pc4.arff,Precision,5,0.376138,0.316138
random_forest,pc3.arff,pc4.arff,Recall,1,0.038764,0.077528
random_forest,pc3.arff,pc4.arff,Recall,2,0.058146,0.077528
random_forest,pc3.arff,pc4.arff,Recall,3,0.077528,0.077528
random_forest,pc3.arff,pc4.arff,Recall,4,0.09691,0.077528
random_forest,pc3.arff,pc4.arff,Recall,5,0.116292,0.077528
random_forest,pc3.arff,pc4.arff,GLR,1,0.076935,0.096935
random_forest,pc3.arff,pc4.arff,GLR,2,0.086935,0.096935
random_forest,pc3.arff,pc4.arff,GLR,3,0.096935,0.096935
random_forest,pc3.arff,pc4.arff,GLR,4,0.106935,0.096935
random_forest,pc3.arff,pc4.arff,GLR,5,0.116935,0.096935
random_forest,pc3.arff,pc4.arff,ECE,1,0.040031,0.080063
random_forest,pc3.arff,pc4.arff,ECE,2,0.060047,0.080063
random_forest,pc3.arff,pc4.arff,ECE,3,0.080063,0.080063
random_forest,pc3.arff,pc4.arff,ECE,4,0.100079,0.080063
random_forest,pc3.arff,pc4.arff,ECE,5,0.120094,0.080063
random_forest,pc3.arff,pc4.arff,ReliabilityScore,1,0.761801,0.821801
random_forest,pc3.arff,pc4.arff,ReliabilityScore,2,0.791801,0.821801
random_forest,pc3.arff,pc4.arff,ReliabilityScore,3,0.821801,0.821801
random_forest,pc3.arff,pc4.arff,ReliabilityScore,4,0.851801,0.821801
random_forest,pc3.arff,pc4.arff,ReliabilityScore,5,0.881801,0.821801
random_forest,pc4.arff,pc1.arff,AUC,1,0.688923,0.748923
random_forest,pc4.arff,pc1.arff,AUC,2,0.718923,0.748923
random_forest,pc4.arff,pc1.arff,AUC,3,0.748923,0.748923
random_forest,pc4.arff,pc1.arff,AUC,4,0.778923,0.748923
random_forest,pc4.arff,pc1.arff,AUC,5,0.808923,0.748923
random_forest,pc4.arff,pc1.arff,F1,1,0.114273,0.174273
random_forest,pc4.arff,pc1.arff,F1,2,0.144273,0.174273
random_forest,pc4.arff,pc1.arff,F1,3,0.174273,0.174273
random_forest,pc4.arff,pc1.arff,F1,4,0.204273,0.174273
random_forest,pc4.arff,pc1.arff,F1,5,0.234273,0.174273
random_forest,pc4.arff,pc1.arff,Precision,1,0.125108,0.185108
random_forest,pc4.arff,pc1.arff,Precision,2,0.155108,0.185108
random_forest,pc4.arff,pc1.arff,Precision,3,0.185108,0.185108
random_forest,pc4.arff,pc1.arff,Precision,4,0.215108,0.185108
random_forest,pc4.arff,pc1.arff,Precision,5,0.245108,0.185108
random_forest,pc4.arff,pc1.arff,Recall,1,0.106234,0.166234
random_forest,pc4.arff,pc1.arff,Recall,2,0.136234,0.166234
random_forest,pc4.arff,pc1.arff,Recall,3,0.166234,0.166234
random_forest,pc4.arff,pc1.arff,Recall,4,0.196234,0.166234
random_forest,pc4.arff,pc1.arff,Recall,5,0.226234,0.166234
random_forest,pc4.arff,pc1.arff,GLR,1,0.117162,0.146453
random_forest,pc4.arff,pc1.arff,GLR,2,0.131808,0.146453
random_forest,pc4.arff,pc1.arff,GLR,3,0.146453,0.146453
random_forest,pc4.arff,pc1.arff,GLR,4,0.161098,0.146453
random_forest,pc4.arff,pc1.arff,GLR,5,0.175744,0.146453
random_forest,pc4.arff,pc1.arff,ECE,1,0.039996,0.079991
random_forest,pc4.arff,pc1.arff,ECE,2,0.059993,0.079991
random_forest,pc4.arff,pc1.arff,ECE,3,0.079991,0.079991
random_forest,pc4.arff,pc1.arff,ECE,4,0.099989,0.079991
random_forest,pc4.arff,pc1.arff,ECE,5,0.119987,0.079991
random_forest,pc4.arff,pc1.arff,ReliabilityScore,1,0.771078,0.831078
random_forest,pc4.arff,pc1.arff,ReliabilityScore,2,0.801078,0.831078
random_forest,pc4.arff,pc1.arff,ReliabilityScore,3,0.831078,0.831078
random_forest,pc4.arff,pc1.arff,ReliabilityScore,4,0.861078,0.831078
random_forest,pc4.arff,pc1.arff,ReliabilityScore,5,0.891078,0.831078
random_forest,pc4.arff,pc2.arff,AUC,1,0.752861,0.812861
random_forest,pc4.arff,pc2.arff,AUC,2,0.782861,0.812861
random_forest,pc4.arff,pc2.arff,AUC,3,0.812861,0.812861
random_forest,pc4.arff,pc2.arff,AUC,4,0.842861,0.812861
random_forest,pc4.arff,pc2.arff,AUC,5,0.872861,0.812861
random_forest,pc4.arff,pc2.arff,F1,1,0.041863,0.083727
random_forest,pc4.arff,pc2.arff,F1,2,0.062795,0.083727
random_forest,pc4.arff,pc2.arff,F1,3,0.083727,0.083727
random_forest,pc4.arff,pc2.arff,F1,4,0.104659,0.083727
random_forest,pc4.arff,pc2.arff,F1,5,0.12559,0.083727
random_forest,pc4.arff,pc2.arff,Precision,1,0.024981,0.049962
random_forest,pc4.arff,pc2.arff,Precision,2,0.037471,0.049962
random_forest,pc4.arff,pc2.arff,Precision,3,0.049962,0.049962
random_forest,pc4.arff,pc2.arff,Precision,4,0.062453,0.049962
random_forest,pc4.arff,pc2.arff,Precision,5,0.074943,0.049962
random_forest,pc4.arff,pc2.arff,Recall,1,0.20087,0.26087
random_forest,pc4.arff,pc2.arff,Recall,2,0.23087,0.26087
random_forest,pc4.arff,pc2.arff,Recall,3,0.26087,0.26087
random_forest,pc4.arff,pc2.arff,Recall,4,0.29087,0.26087
random_forest,pc4.arff,pc2.arff,Recall,5,0.32087,0.26087
random_forest,pc4.arff,pc2.arff,GLR,1,0.053452,0.073452
random_forest,pc4.arff,pc2.arff,GLR,2,0.063452,0.073452
random_forest,pc4.arff,pc2.arff,GLR,3,0.073452,0.073452
random_forest,pc4.arff,pc2.arff,GLR,4,0.083452,0.073452
random_forest,pc4.arff,pc2.arff,GLR,5,0.093452,0.073452
random_forest,pc4.arff,pc2.arff,ECE,1,0.031526,0.063052
random_forest,pc4.arff,pc2.arff,ECE,2,0.047289,0.063052
random_forest,pc4.arff,pc2.arff,ECE,3,0.063052,0.063052
random_forest,pc4.arff,pc2.arff,ECE,4,0.078815,0.063052
random_forest,pc4.arff,pc2.arff,ECE,5,0.094578,0.063052
random_forest,pc4.arff,pc2.arff,ReliabilityScore,1,0.764225,0.824225
random_forest,pc4.arff,pc2.arff,ReliabilityScore,2,0.794225,0.824225
random_forest,pc4.arff,pc2.arff,ReliabilityScore,3,0.824225,0.824225
random_forest,pc4.arff,pc2.arff,ReliabilityScore,4,0.854225,0.824225
random_forest,pc4.arff,pc2.arff,ReliabilityScore,5,0.884225,0.824225
random_forest,pc4.arff,pc3.arff,AUC,1,0.682082,0.742082
random_forest,pc4.arff,pc3.arff,AUC,2,0.712082,0.742082
random_forest,pc4.arff,pc3.arff,AUC,3,0.742082,0.742082
random_forest,pc4.arff,pc3.arff,AUC,4,0.772082,0.742082
random_forest,pc4.arff,pc3.arff,AUC,5,0.802082,0.742082
random_forest,pc4.arff,pc3.arff,F1,1,0.066742,0.126742
random_forest,pc4.arff,pc3.arff,F1,2,0.096742,0.126742
random_forest,pc4.arff,pc3.arff,F1,3,0.126742,0.126742
random_forest,pc4.arff,pc3.arff,F1,4,0.156742,0.126742
random_forest,pc4.arff,pc3.arff,F1,5,0.186742,0.126742
random_forest,pc4.arff,pc3.arff,Precision,1,0.135143,0.195143
random_forest,pc4.arff,pc3.arff,Precision,2,0.165143,0.195143
random_forest,pc4.arff,pc3.arff,Precision,3,0.195143,0.195143
random_forest,pc4.arff,pc3.arff,Precision,4,0.225143,0.195143
random_forest,pc4.arff,pc3.arff,Precision,5,0.255143,0.195143
random_forest,pc4.arff,pc3.arff,Recall,1,0.0475,0.095
random_forest,pc4.arff,pc3.arff,Recall,2,0.07125,0.095
random_forest,pc4.arff,pc3.arff,Recall,3,0.095,0.095
random_forest,pc4.arff,pc3.arff,Recall,4,0.11875,0.095
random_forest,pc4.arff,pc3.arff,Recall,5,0.1425,0.095
random_forest,pc4.arff,pc3.arff,GLR,1,0.081536,0.10192
random_forest,pc4.arff,pc3.arff,GLR,2,0.091728,0.10192
random_forest,pc4.arff,pc3.arff,GLR,3,0.10192,0.10192
random_forest,pc4.arff,pc3.arff,GLR,4,0.112112,0.10192
random_forest,pc4.arff,pc3.arff,GLR,5,0.122304,0.10192
random_forest,pc4.arff,pc3.arff,ECE,1,0.042833,0.085667
random_forest,pc4.arff,pc3.arff,ECE,2,0.06425,0.085667
random_forest,pc4.arff,pc3.arff,ECE,3,0.085667,0.085667
random_forest,pc4.arff,pc3.arff,ECE,4,0.107084,0.085667
random_forest,pc4.arff,pc3.arff,ECE,5,0.1285,0.085667
random_forest,pc4.arff,pc3.arff,ReliabilityScore,1,0.761431,0.821431
random_forest,pc4.arff,pc3.arff,ReliabilityScore,2,0.791431,0.821431
random_forest,pc4.arff,pc3.arff,ReliabilityScore,3,0.821431,0.821431
random_forest,pc4.arff,pc3.arff,ReliabilityScore,4,0.851431,0.821431
random_forest,pc4.arff,pc3.arff,ReliabilityScore,5,0.881431,0.821431
xgboost,pc1.arff,pc2.arff,AUC,1,0.809642,0.869642
xgboost,pc1.arff,pc2.arff,AUC,2,0.839642,0.869642
xgboost,pc1.arff,pc2.arff,AUC,3,0.869642,0.869642
xgboost,pc1.arff,pc2.arff,AUC,4,0.899642,0.869642
xgboost,pc1.arff,pc2.arff,AUC,5,0.929642,0.869642
xgboost,pc1.arff,pc2.arff,F1,1,0.047889,0.095778
xgboost,pc1.arff,pc2.arff,F1,2,0.071833,0.095778
xgboost,pc1.arff,pc2.arff,F1,3,0.095778,0.095778
xgboost,pc1.arff,pc2.arff,F1,4,0.119723,0.095778
xgboost,pc1.arff,pc2.arff,F1,5,0.143667,0.095778
xgboost,pc1.arff,pc2.arff,Precision,1,0.031545,0.063091
xgboost,pc1.arff,pc2.arff,Precision,2,0.047318,0.063091
xgboost,pc1.arff,pc2.arff,Precision,3,0.063091,0.063091
xgboost,pc1.arff,pc2.arff,Precision,4,0.078864,0.063091
xgboost,pc1.arff,pc2.arff,Precision,5,0.094636,0.063091
xgboost,pc1.arff,pc2.arff,Recall,1,0.157391,0.217391
xgboost,pc1.arff,pc2.arff,Recall,2,0.187391,0.217391
xgboost,pc1.arff,pc2.arff,Recall,3,0.217391,0.217391
xgboost,pc1.arff,pc2.arff,Recall,4,0.247391,0.217391
xgboost,pc1.arff,pc2.arff,Recall,5,0.277391,0.217391
xgboost,pc1.arff,pc2.arff,GLR,1,-0.159551,-0.132959
xgboost,pc1.arff,pc2.arff,GLR,2,-0.146255,-0.132959
xgboost,pc1.arff,pc2.arff,GLR,3,-0.132959,-0.132959
xgboost,pc1.arff,pc2.arff,GLR,4,-0.119663,-0.132959
xgboost,pc1.arff,pc2.arff,GLR,5,-0.106367,-0.132959
xgboost,pc1.arff,pc2.arff,ECE,1,0.018513,0.037026
xgboost,pc1.arff,pc2.arff,ECE,2,0.02777,0.037026
xgboost,pc1.arff,pc2.arff,ECE,3,0.037026,0.037026
xgboost,pc1.arff,pc2.arff,ECE,4,0.046283,0.037026
xgboost,pc1.arff,pc2.arff,ECE,5,0.055539,0.037026
xgboost,pc1.arff,pc2.arff,ReliabilityScore,1,0.738832,0.798832
xgboost,pc1.arff,pc2.arff,ReliabilityScore,2,0.768832,0.798832
xgboost,pc1.arff,pc2.arff,ReliabilityScore,3,0.798832,0.798832
xgboost,pc1.arff,pc2.arff,ReliabilityScore,4,0.828832,0.798832
xgboost,pc1.arff,pc2.arff,ReliabilityScore,5,0.858832,0.798832
xgboost,pc1.arff,pc3.arff,AUC,1,0.695527,0.755527
xgboost,pc1.arff,pc3.arff,AUC,2,0.725527,0.755527
xgboost,pc1.arff,pc3.arff,AUC,3,0.755527,0.755527
xgboost,pc1.arff,pc3.arff,AUC,4,0.785527,0.755527
xgboost,pc1.arff,pc3.arff,AUC,5,0.815527,0.755527
xgboost,pc1.arff,pc3.arff,F1,1,0.253152,0.313152
xgboost,pc1.arff,pc3.arff,F1,2,0.283152,0.313152
xgboost,pc1.arff,pc3.arff,F1,3,0.313152,0.313152
xgboost,pc1.arff,pc3.arff,F1,4,0.343152,0.313152
xgboost,pc1.arff,pc3.arff,F1,5,0.373152,0.313152
xgboost,pc1.arff,pc3.arff,Precision,1,0.292093,0.352093
xgboost,pc1.arff,pc3.arff,Precision,2,0.322093,0.352093
xgboost,pc1.arff,pc3.arff,Precision,3,0.352093,0.352093
xgboost,pc1.arff,pc3.arff,Precision,4,0.382093,0.352093
xgboost,pc1.arff,pc3.arff,Precision,5,0.412093,0.352093
xgboost,pc1.arff,pc3.arff,Recall,1,0.22375,0.28375
xgboost,pc1.arff,pc3.arff,Recall,2,0.25375,0.28375
xgboost,pc1.arff,pc3.arff,Recall,3,0.28375,0.28375
xgboost,pc1.arff,pc3.arff,Recall,4,0.31375,0.28375
xgboost,pc1.arff,pc3.arff,Recall,5,0.34375,0.28375
xgboost,pc1.arff,pc3.arff,GLR,1,-0.317886,-0.264905
xgboost,pc1.arff,pc3.arff,GLR,2,-0.291396,-0.264905
xgboost,pc1.arff,pc3.arff,GLR,3,-0.264905,-0.264905
xgboost,pc1.arff,pc3.arff,GLR,4,-0.238415,-0.264905
xgboost,pc1.arff,pc3.arff,GLR,5,-0.211924,-0.264905
xgboost,pc1.arff,pc3.arff,ECE,1,0.040563,0.081126
xgboost,pc1.arff,pc3.arff,ECE,2,0.060845,0.081126
xgboost,pc1.arff,pc3.arff,ECE,3,0.081126,0.081126
xgboost,pc1.arff,pc3.arff,ECE,4,0.101408,0.081126
xgboost,pc1.arff,pc3.arff,ECE,5,0.121689,0.081126
xgboost,pc1.arff,pc3.arff,ReliabilityScore,1,0.70214,0.76214
xgboost,pc1.arff,pc3.arff,ReliabilityScore,2,0.73214,0.76214
xgboost,pc1.arff,pc3.arff,ReliabilityScore,3,0.76214,0.76214
xgboost,pc1.arff,pc3.arff,ReliabilityScore,4,0.79214,0.76214
xgboost,pc1.arff,pc3.arff,ReliabilityScore,5,0.82214,0.76214
xgboost,pc1.arff,pc4.arff,AUC,1,0.703973,0.763973
xgboost,pc1.arff,pc4.arff,AUC,2,0.733973,0.763973
xgboost,pc1.arff,pc4.arff,AUC,3,0.763973,0.763973
xgboost,pc1.arff,pc4.arff,AUC,4,0.793973,0.763973
xgboost,pc1.arff,pc4.arff,AUC,5,0.823973,0.763973
xgboost,pc1.arff,pc4.arff,F1,1,0.195358,0.255358
xgboost,pc1.arff,pc4.arff,F1,2,0.225358,0.255358
xgboost,pc1.arff,pc4.arff,F1,3,0.255358,0.255358
xgboost,pc1.arff,pc4.arff,F1,4,0.285358,0.255358
xgboost,pc1.arff,pc4.arff,F1,5,0.315358,0.255358
xgboost,pc1.arff,pc4.arff,Precision,1,0.322702,0.382702
xgboost,pc1.arff,pc4.arff,Precision,2,0.352702,0.382702
xgboost,pc1.arff,pc4.arff,Precision,3,0.382702,0.382702
xgboost,pc1.arff,pc4.arff,Precision,4,0.412702,0.382702
xgboost,pc1.arff,pc4.arff,Precision,5,0.442702,0.382702
xgboost,pc1.arff,pc4.arff,Recall,1,0.133258,0.193258
xgboost,pc1.arff,pc4.arff,Recall,2,0.163258,0.193258
xgboost,pc1.arff,pc4.arff,Recall,3,0.193258,0.193258
xgboost,pc1.arff,pc4.arff,Recall,4,0.223258,0.193258
xgboost,pc1.arff,pc4.arff,Recall,5,0.253258,0.193258
xgboost,pc1.arff,pc4.arff,GLR,1,-0.343589,-0.286324
xgboost,pc1.arff,pc4.arff,GLR,2,-0.314956,-0.286324
xgboost,pc1.arff,pc4.arff,GLR,3,-0.286324,-0.286324
xgboost,pc1.arff,pc4.arff,GLR,4,-0.257692,-0.286324
xgboost,pc1.arff,pc4.arff,GLR,5,-0.229059,-0.286324
xgboost,pc1.arff,pc4.arff,ECE,1,0.046288,0.092576
xgboost,pc1.arff,pc4.arff,ECE,2,0.069432,0.092576
xgboost,pc1.arff,pc4.arff,ECE,3,0.092576,0.092576
xgboost,pc1.arff,pc4.arff,ECE,4,0.11572,0.092576
xgboost,pc1.arff,pc4.arff,ECE,5,0.138864,0.092576
xgboost,pc1.arff,pc4.arff,ReliabilityScore,1,0.694754,0.754754
xgboost,pc1.arff,pc4.arff,ReliabilityScore,2,0.724754,0.754754
xgboost,pc1.arff,pc4.arff,ReliabilityScore,3,0.754754,0.754754
xgboost,pc1.arff,pc4.arff,ReliabilityScore,4,0.784754,0.754754
xgboost,pc1.arff,pc4.arff,ReliabilityScore,5,0.814754,0.754754
xgboost,pc2.arff,pc1.arff,AUC,1,0.573238,0.633238
xgboost,pc2.arff,pc1.arff,AUC,2,0.603238,0.633238
xgboost,pc2.arff,pc1.arff,AUC,3,0.633238,0.633238
xgboost,pc2.arff,pc1.arff,AUC,4,0.663238,0.633238
xgboost,pc2.arff,pc1.arff,AUC,5,0.693238,0.633238
xgboost,pc2.arff,pc1.arff,F1,1,0.111953,0.171953
xgboost,pc2.arff,pc1.arff,F1,2,0.141953,0.171953
xgboost,pc2.arff,pc1.arff,F1,3,0.171953,0.171953
xgboost,pc2.arff,pc1.arff,F1,4,0.201953,0.171953
xgboost,pc2.arff,pc1.arff,F1,5,0.231953,0.171953
xgboost,pc2.arff,pc1.arff,Precision,1,0.19562,0.25562
xgboost,pc2.arff,pc1.arff,Precision,2,0.22562,0.25562
xgboost,pc2.arff,pc1.arff,Precision,3,0.25562,0.25562
xgboost,pc2.arff,pc1.arff,Precision,4,0.28562,0.25562
xgboost,pc2.arff,pc1.arff,Precision,5,0.31562,0.25562
xgboost,pc2.arff,pc1.arff,Recall,1,0.06987,0.12987
xgboost,pc2.arff,pc1.arff,Recall,2,0.09987,0.12987
xgboost,pc2.arff,pc1.arff,Recall,3,0.12987,0.12987
xgboost,pc2.arff,pc1.arff,Recall,4,0.15987,0.12987
xgboost,pc2.arff,pc1.arff,Recall,5,0.18987,0.12987
xgboost,pc2.arff,pc1.arff,GLR,1,-0.008615,0.011385
xgboost,pc2.arff,pc1.arff,GLR,2,0.001385,0.011385
xgboost,pc2.arff,pc1.arff,GLR,3,0.011385,0.011385
xgboost,pc2.arff,pc1.arff,GLR,4,0.021385,0.011385
xgboost,pc2.arff,pc1.arff,GLR,5,0.031385,0.011385
xgboost,pc2.arff,pc1.arff,ECE,1,0.036959,0.073919
xgboost,pc2.arff,pc1.arff,ECE,2,0.055439,0.073919
xgboost,pc2.arff,pc1.arff,ECE,3,0.073919,0.073919
xgboost,pc2.arff,pc1.arff,ECE,4,0.092399,0.073919
xgboost,pc2.arff,pc1.arff,ECE,5,0.110878,0.073919
xgboost,pc2.arff,pc1.arff,ReliabilityScore,1,0.750591,0.810591
xgboost,pc2.arff,pc1.arff,ReliabilityScore,2,0.780591,0.810591
xgboost,pc2.arff,pc1.arff,ReliabilityScore,3,0.810591,0.810591
xgboost,pc2.arff,pc1.arff,ReliabilityScore,4,0.840591,0.810591
xgboost,pc2.arff,pc1.arff,ReliabilityScore,5,0.870591,0.810591
xgboost,pc2.arff,pc3.arff,AUC,1,0.611658,0.671658
xgboost,pc2.arff,pc3.arff,AUC,2,0.641658,0.671658
xgboost,pc2.arff,pc3.arff,AUC,3,0.671658,0.671658
xgboost,pc2.arff,pc3.arff,AUC,4,0.701658,0.671658
xgboost,pc2.arff,pc3.arff,AUC,5,0.731658,0.671658
xgboost,pc2.arff,pc3.arff,F1,1,0.053926,0.107851
xgboost,pc2.arff,pc3.arff,F1,2,0.080888,0.107851
xgboost,pc2.arff,pc3.arff,F1,3,0.107851,0.107851
xgboost,pc2.arff,pc3.arff,F1,4,0.134814,0.107851
xgboost,pc2.arff,pc3.arff,F1,5,0.161776,0.107851
xgboost,pc2.arff,pc3.arff,Precision,1,0.2587,0.3187
xgboost,pc2.arff,pc3.arff,Precision,2,0.2887,0.3187
xgboost,pc2.arff,pc3.arff,Precision,3,0.3187,0.3187
xgboost,pc2.arff,pc3.arff,Precision,4,0.3487,0.3187
xgboost,pc2.arff,pc3.arff,Precision,5,0.3787,0.3187
xgboost,pc2.arff,pc3.arff,Recall,1,0.0325,0.065
xgboost,pc2.arff,pc3.arff,Recall,2,0.04875,0.065
xgboost,pc2.arff,pc3.arff,Recall,3,0.065,0.065
xgboost,pc2.arff,pc3.arff,Recall,4,0.08125,0.065
xgboost,pc2.arff,pc3.arff,Recall,5,0.0975,0.065
xgboost,pc2.arff,pc3.arff,GLR,1,0.265713,0.332141
xgboost,pc2.arff,pc3.arff,GLR,2,0.298927,0.332141
xgboost,pc2.arff,pc3.arff,GLR,3,0.332141,0.332141
xgboost,pc2.arff,pc3.arff,GLR,4,0.365355,0.332141
xgboost,pc2.arff,pc3.arff,GLR,5,0.398569,0.332141
xgboost,pc2.arff,pc3.arff,ECE,1,0.049942,0.099884
xgboost,pc2.arff,pc3.arff,ECE,2,0.074913,0.099884
xgboost,pc2.arff,pc3.arff,ECE,3,0.099884,0.099884
xgboost,pc2.arff,pc3.arff,ECE,4,0.124855,0.099884
xgboost,pc2.arff,pc3.arff,ECE,5,0.149826,0.099884
xgboost,pc2.arff,pc3.arff,ReliabilityScore,1,0.795395,0.855395
xgboost,pc2.arff,pc3.arff,ReliabilityScore,2,0.825395,0.855395
xgboost,pc2.arff,pc3.arff,ReliabilityScore,3,0.855395,0.855395
xgboost,pc2.arff,pc3.arff,ReliabilityScore,4,0.885395,0.855395
xgboost,pc2.arff,pc3.arff,ReliabilityScore,5,0.915395,0.855395
xgboost,pc2.arff,pc4.arff,AUC,1,0.470244,0.530244
xgboost,pc2.arff,pc4.arff,AUC,2,0.500244,0.530244
xgboost,pc2.arff,pc4.arff,AUC,3,0.530244,0.530244
xgboost,pc2.arff,pc4.arff,AUC,4,0.560244,0.530244
xgboost,pc2.arff,pc4.arff,AUC,5,0.590244,0.530244
xgboost,pc2.arff,pc4.arff,F1,1,0.013206,0.026412
xgboost,pc2.arff,pc4.arff,F1,2,0.019809,0.026412
xgboost,pc2.arff,pc4.arff,F1,3,0.026412,0.026412
xgboost,pc2.arff,pc4.arff,F1,4,0.033015,0.026412
xgboost,pc2.arff,pc4.arff,F1,5,0.039618,0.026412
xgboost,pc2.arff,pc4.arff,Precision,1,0.080623,0.140623
xgboost,pc2.arff,pc4.arff,Precision,2,0.110623,0.140623
xgboost,pc2.arff,pc4.arff,Precision,3,0.140623,0.140623
xgboost,pc2.arff,pc4.arff,Precision,4,0.170623,0.140623
xgboost,pc2.arff,pc4.arff,Precision,5,0.200623,0.140623
xgboost,pc2.arff,pc4.arff,Recall,1,0.007304,0.014607
xgboost,pc2.arff,pc4.arff,Recall,2,0.010955,0.014607
xgboost,pc2.arff,pc4.arff,Recall,3,0.014607,0.014607
xgboost,pc2.arff,pc4.arff,Recall,4,0.018259,0.014607
xgboost,pc2.arff,pc4.arff,Recall,5,0.02191,0.014607
xgboost,pc2.arff,pc4.arff,GLR,1,0.249751,0.312189
xgboost,pc2.arff,pc4.arff,GLR,2,0.28097,0.312189
xgboost,pc2.arff,pc4.arff,GLR,3,0.312189,0.312189
xgboost,pc2.arff,pc4.arff,GLR,4,0.343408,0.312189
xgboost,pc2.arff,pc4.arff,GLR,5,0.374627,0.312189
xgboost,pc2.arff,pc4.arff,ECE,1,0.062018,0.122018
xgboost,pc2.arff,pc4.arff,ECE,2,0.092018,0.122018
xgboost,pc2.arff,pc4.arff,ECE,3,0.122018,0.122018
xgboost,pc2.arff,pc4.arff,ECE,4,0.152018,0.122018
xgboost,pc2.arff,pc4.arff,ECE,5,0.182018,0.122018
xgboost,pc2.arff,pc4.arff,ReliabilityScore,1,0.784692,0.844692
xgboost,pc2.arff,pc4.arff,ReliabilityScore,2,0.814692,0.844692
xgboost,pc2.arff,pc4.arff,ReliabilityScore,3,0.844692,0.844692
xgboost,pc2.arff,pc4.arff,ReliabilityScore,4,0.874692,0.844692
xgboost,pc2.arff,pc4.arff,ReliabilityScore,5,0.904692,0.844692
xgboost,pc3.arff,pc1.arff,AUC,1,0.718524,0.778524
xgboost,pc3.arff,pc1.arff,AUC,2,0.748524,0.778524
xgboost,pc3.arff,pc1.arff,AUC,3,0.778524,0.778524
xgboost,pc3.arff,pc1.arff,AUC,4,0.808524,0.778524
xgboost,pc3.arff,pc1.arff,AUC,5,0.838524,0.778524
xgboost,pc3.arff,pc1.arff,F1,1,0.203547,0.263547
xgboost,pc3.arff,pc1.arff,F1,2,0.233547,0.263547
xgboost,pc3.arff,pc1.arff,F1,3,0.263547,0.263547
xgboost,pc3.arff,pc1.arff,F1,4,0.293547,0.263547
xgboost,pc3.arff,pc1.arff,F1,5,0.323547,0.263547
xgboost,pc3.arff,pc1.arff,Precision,1,0.238107,0.298107
xgboost,pc3.arff,pc1.arff,Precision,2,0.268107,0.298107
xgboost,pc3.arff,pc1.arff,Precision,3,0.298107,0.298107
xgboost,pc3.arff,pc1.arff,Precision,4,0.328107,0.298107
xgboost,pc3.arff,pc1.arff,Precision,5,0.358107,0.298107
xgboost,pc3.arff,pc1.arff,Recall,1,0.176363,0.236363
xgboost,pc3.arff,pc1.arff,Recall,2,0.206363,0.236363
xgboost,pc3.arff,pc1.arff,Recall,3,0.236363,0.236363
xgboost,pc3.arff,pc1.arff,Recall,4,0.266363,0.236363
xgboost,pc3.arff,pc1.arff,Recall,5,0.296363,0.236363
xgboost,pc3.arff,pc1.arff,GLR,1,-0.07686,-0.05686
xgboost,pc3.arff,pc1.arff,GLR,2,-0.06686,-0.05686
xgboost,pc3.arff,pc1.arff,GLR,3,-0.05686,-0.05686
xgboost,pc3.arff,pc1.arff,GLR,4,-0.04686,-0.05686
xgboost,pc3.arff,pc1.arff,GLR,5,-0.03686,-0.05686
xgboost,pc3.arff,pc1.arff,ECE,1,0.014584,0.029168
xgboost,pc3.arff,pc1.arff,ECE,2,0.021876,0.029168
xgboost,pc3.arff,pc1.arff,ECE,3,0.029168,0.029168
xgboost,pc3.arff,pc1.arff,ECE,4,0.03646,0.029168
xgboost,pc3.arff,pc1.arff,ECE,5,0.043752,0.029168
xgboost,pc3.arff,pc1.arff,ReliabilityScore,1,0.754134,0.814134
xgboost,pc3.arff,pc1.arff,ReliabilityScore,2,0.784134,0.814134
xgboost,pc3.arff,pc1.arff,ReliabilityScore,3,0.814134,0.814134
xgboost,pc3.arff,pc1.arff,ReliabilityScore,4,0.844134,0.814134
xgboost,pc3.arff,pc1.arff,ReliabilityScore,5,0.874134,0.814134
xgboost,pc3.arff,pc2.arff,AUC,1,0.705067,0.765067
xgboost,pc3.arff,pc2.arff,AUC,2,0.735067,0.765067
xgboost,pc3.arff,pc2.arff,AUC,3,0.765067,0.765067
xgboost,pc3.arff,pc2.arff,AUC,4,0.795067,0.765067
xgboost,pc3.arff,pc2.arff,AUC,5,0.825067,0.765067
xgboost,pc3.arff,pc2.arff,F1,1,0.04961,0.099219
xgboost,pc3.arff,pc2.arff,F1,2,0.074414,0.099219
